,location,total_sqft,bath,price,bhk
5145,Margondanahalli,1160.0,2.0,65.0,2
5146,Margondanahalli,1334.0,2.0,67.76,2
5147,Marsur,1800.0,4.0,145.0,4
5148,Marsur,1200.0,3.0,90.0,3
5149,Marsur,1200.0,3.0,120.0,3
5150,Mico Layout,5000.0,9.0,210.0,9
5151,Mico Layout,1550.0,2.0,65.0,3
5152,Mico Layout,1125.0,2.0,40.0,2
5153,Mico Layout,1190.0,2.0,39.25,2
5154,Mico Layout,800.0,1.0,29.5,1
5155,Mico Layout,1250.0,2.0,44.0,3
5156,Mico Layout,1171.0,2.0,39.0,2
5157,Mico Layout,1200.0,2.0,53.5,2
5158,Mico Layout,1670.0,3.0,59.0,3
5159,Mico Layout,1140.0,2.0,43.0,2
5160,Munnekollal,1170.0,2.0,52.0,2
5161,Munnekollal,1102.0,2.0,53.67,2
5162,Munnekollal,1390.0,3.0,68.0,3
5163,Munnekollal,1200.0,2.0,49.5,2
5164,Munnekollal,950.0,2.0,46.5,2
5165,Munnekollal,1560.0,3.0,75.0,3
5166,Munnekollal,1750.0,3.0,86.5,3
5167,Munnekollal,1385.0,2.0,66.5,3
5168,Munnekollal,1080.0,2.0,45.0,2
5169,Munnekollal,1170.0,2.0,59.0,2
5171,Munnekollal,1200.0,2.0,57.9,3
5172,Munnekollal,1030.0,2.0,50.36,2
5173,Murugeshpalya,1296.0,2.0,81.0,2
5174,Murugeshpalya,1550.0,3.0,74.0,3
5175,Murugeshpalya,1845.0,3.0,91.0,3
5176,Murugeshpalya,1185.0,2.0,85.0,2
5177,Murugeshpalya,1225.0,2.0,48.0,2
5178,Murugeshpalya,1930.0,3.0,75.0,3
5179,Murugeshpalya,1600.0,2.0,65.0,3
5180,Murugeshpalya,1344.0,2.0,56.0,3
5181,Murugeshpalya,1500.0,2.0,70.0,3
5182,Murugeshpalya,1855.0,3.0,96.0,3
5183,Murugeshpalya,1175.0,2.0,75.0,2
5184,Mysore Road,1175.0,2.0,73.5,2
5185,Mysore Road,1710.0,4.0,91.31,3
5186,Mysore Road,1020.0,2.0,48.95,2
5187,Mysore Road,1175.0,2.0,73.5,2
5188,Mysore Road,1070.0,2.0,45.0,2
5189,Mysore Road,1239.0,2.0,53.0,2
5190,Mysore Road,1060.0,2.0,62.0,2
5191,Mysore Road,980.0,2.0,45.47,2
5192,Mysore Road,883.0,2.0,40.0,2
5193,Mysore Road,1525.0,3.0,96.0,3
5194,Mysore Road,1200.0,2.0,65.0,2
5198,Mysore Road,883.0,2.0,40.95,2
5199,Mysore Road,1070.0,2.0,49.65,2
5201,Mysore Road,883.0,2.0,50.0,2
5202,Mysore Road,1155.0,2.0,51.0,2
5203,Mysore Road,1003.0,2.0,43.0,2
5204,Mysore Road,1237.0,2.0,73.0,2
5205,Mysore Road,883.0,2.0,45.0,2
5206,Mysore Road,1170.0,2.0,65.0,2
5207,Mysore Road,1029.5,2.0,50.855,2
5208,Mysore Road,940.0,2.0,43.61,2
5210,Mysore Road,1020.0,2.0,48.95,2
5211,Mysore Road,1568.0,2.0,100.0,3
5213,Mysore Road,1560.0,2.0,83.3,3
5214,Mysore Road,1175.0,2.0,70.5,2
5215,Mysore Road,1080.0,2.0,60.0,3
5217,Mysore Road,883.0,2.0,37.0,2
5219,NGR Layout,1020.0,2.0,45.9,2
5220,NGR Layout,1105.0,2.0,49.73,2
5221,NGR Layout,1022.0,2.0,45.9,2
5222,NGR Layout,1020.0,2.0,45.0,2
5223,NGR Layout,1019.0,2.0,45.9,2
5224,NGR Layout,1020.0,2.0,46.0,2
5225,NGR Layout,1021.0,2.0,46.0,2
5226,NGR Layout,1021.0,2.0,45.9,2
5227,NRI Layout,1565.0,2.0,75.0,3
5228,NRI Layout,2500.0,5.0,130.0,5
5229,NRI Layout,1125.0,2.0,45.56,2
5230,NRI Layout,2150.0,4.0,115.0,4
5231,NRI Layout,1250.0,2.0,75.0,2
5232,NRI Layout,1789.0,3.0,75.0,3
5233,NRI Layout,1731.0,3.0,64.11,3
5234,NRI Layout,2400.0,2.0,125.0,2
5236,Nagarbhavi,1350.0,3.0,150.0,3
5237,Nagarbhavi,1200.0,2.0,150.0,2
5239,Nagarbhavi,2400.0,3.0,160.0,3
5240,Nagarbhavi,884.0,2.0,36.0,1
5241,Nagarbhavi,1055.0,2.0,55.0,2
5243,Nagarbhavi,1223.0,2.0,60.0,2
5244,Nagarbhavi,956.0,2.0,49.0,2
5246,Nagarbhavi,1200.0,2.0,150.0,2
5249,Nagarbhavi,1145.0,2.0,40.0,2
5250,Nagarbhavi,300.0,1.0,20.0,1
5251,Nagarbhavi,1250.0,3.0,175.0,4
5252,Nagarbhavi,710.0,2.0,40.0,1
5254,Nagarbhavi,1212.0,2.0,50.0,2
5255,Nagarbhavi,1020.0,2.0,55.0,2
5257,Nagarbhavi,1120.0,2.0,53.0,2
5259,Nagarbhavi,1146.0,2.0,50.0,2
5261,Nagarbhavi,1190.0,2.0,63.0,2
5263,Nagarbhavi,1050.0,2.0,80.0,2
5264,Nagarbhavi,2500.0,3.0,180.0,5
5266,Nagarbhavi,1250.0,3.0,170.0,2
5268,Nagarbhavi,1400.0,2.0,135.0,3
5270,Nagarbhavi,1100.0,2.0,46.2,2
5271,Nagarbhavi,1080.0,2.0,49.0,2
5272,Nagarbhavi,1800.0,3.0,180.0,4
5273,Nagarbhavi,1225.0,2.0,58.0,2
5274,Nagasandra,980.0,2.0,48.0,2
5275,Nagasandra,2400.0,4.0,145.0,4
5276,Nagasandra,7000.0,8.0,450.0,4
5277,Nagasandra,1650.0,3.0,95.0,3
5278,Nagasandra,1500.0,2.0,91.0,2
5279,Nagavara,400.0,1.0,14.0,1
5280,Nagavara,2172.65,3.0,120.0,4
5282,Nagavara,2319.0,3.0,180.0,3
5283,Nagavara,2430.0,4.0,180.0,3
5284,Nagavara,936.0,2.0,40.2,2
5285,Nagavara,1125.0,2.0,44.5,2
5286,Nagavara,1315.0,2.0,70.0,2
5287,Nagavara,1077.0,2.0,50.0,2
5288,Nagavara,2496.0,4.0,125.0,4
5289,Nagavara,1110.0,2.0,44.95,2
5290,Nagavara,1247.0,2.0,58.56,2
5291,Nagavarapalya,1392.0,2.0,99.0,2
5292,Nagavarapalya,705.0,1.0,52.5,1
5293,Nagavarapalya,1300.0,3.0,80.0,3
5294,Nagavarapalya,705.0,1.0,57.0,1
5295,Nagavarapalya,705.0,1.0,55.0,1
5296,Nagavarapalya,705.0,1.0,57.0,1
5297,Nagavarapalya,1335.0,2.0,110.0,2
5298,Nagavarapalya,1260.0,2.0,85.5,2
5299,Narayanapura,1308.0,2.0,89.04,2
5300,Narayanapura,1566.0,3.0,83.3,3
5301,Narayanapura,1485.0,3.0,85.0,3
5302,Narayanapura,1302.0,2.0,69.1,2
5303,Narayanapura,1308.0,2.0,89.04,2
5304,Narayanapura,2357.0,3.0,135.0,3
5305,Narayanapura,2357.0,3.0,135.0,3
5306,Narayanapura,1469.0,2.0,99.14,2
5307,Neeladri Nagar,1053.0,2.0,45.0,2
5308,Neeladri Nagar,1363.0,2.0,68.0,2
5309,Neeladri Nagar,2556.0,3.0,133.0,3
5310,Neeladri Nagar,674.0,1.0,21.0,1
5311,Neeladri Nagar,527.0,1.0,26.0,1
5312,Neeladri Nagar,1167.0,2.0,38.0,3
5313,Neeladri Nagar,1060.0,2.0,35.0,2
5314,Neeladri Nagar,640.0,1.0,20.5,1
5315,Neeladri Nagar,4000.0,12.0,160.0,10
5316,Neeladri Nagar,1105.0,2.0,30.0,2
5317,Neeladri Nagar,1100.0,2.0,30.0,2
5318,Neeladri Nagar,2111.0,3.0,103.0,3
5319,Nehru Nagar,1775.0,3.0,110.0,3
5320,Nehru Nagar,2363.0,5.0,120.0,4
5321,Nehru Nagar,2342.0,3.0,115.0,4
5322,Nehru Nagar,967.0,2.0,41.1,2
5323,Nehru Nagar,1374.0,3.0,72.0,3
5324,Nehru Nagar,1674.0,3.0,90.0,3
5325,Nehru Nagar,1269.0,2.0,63.0,3
5326,Nehru Nagar,1100.0,2.0,50.0,2
5327,Nehru Nagar,1674.0,3.0,81.0,3
5328,OMBR Layout,2420.0,3.0,185.0,3
5329,OMBR Layout,1078.0,2.0,65.0,2
5330,OMBR Layout,1101.0,2.0,65.5,2
5331,OMBR Layout,1041.0,2.0,65.5,2
5332,OMBR Layout,1300.0,2.0,80.0,2
5333,OMBR Layout,1085.0,2.0,64.0,2
5334,OMBR Layout,1855.0,3.0,145.0,3
5335,OMBR Layout,1050.0,2.0,48.0,2
5337,OMBR Layout,1165.0,2.0,88.5,2
5338,OMBR Layout,1101.0,2.0,66.0,2
5339,OMBR Layout,3400.0,4.0,275.0,4
5341,Old Airport Road,2732.0,4.0,204.0,4
5343,Old Airport Road,3356.0,4.0,251.0,4
5344,Old Airport Road,1206.0,2.0,75.0,2
5345,Old Airport Road,2774.0,4.0,207.0,4
5346,Old Airport Road,2690.0,4.0,191.0,4
5347,Old Airport Road,2690.0,4.0,199.0,4
5348,Old Airport Road,1655.0,2.0,97.65,2
5349,Old Airport Road,1075.0,2.0,60.0,2
5350,Old Airport Road,1858.0,2.0,167.0,3
5351,Old Airport Road,1150.0,2.0,90.0,2
5352,Old Airport Road,2690.0,4.0,191.0,4
5353,Old Airport Road,2658.0,5.0,187.0,4
5354,Old Airport Road,946.0,2.0,58.0,2
5355,Old Airport Road,2774.0,4.0,208.0,4
5356,Old Airport Road,2774.0,4.0,208.0,4
5357,Old Airport Road,3200.0,4.0,280.0,4
5358,Old Airport Road,2690.0,4.0,201.0,4
5359,Old Airport Road,1145.0,2.0,75.0,2
5360,Old Airport Road,2732.0,4.0,194.0,4
5361,Old Airport Road,2658.0,5.0,189.0,4
5362,Old Airport Road,2774.0,4.0,197.0,4
5363,Old Airport Road,3496.0,4.0,262.0,4
5364,Old Airport Road,2774.0,4.0,197.0,4
5365,Old Airport Road,2732.0,4.0,204.0,4
5366,Old Airport Road,1798.0,3.0,150.0,3
5367,Old Airport Road,2774.0,4.0,208.0,4
5368,Old Airport Road,1184.0,2.0,78.0,2
5369,Old Airport Road,3504.0,4.0,262.0,4
5370,Old Airport Road,1055.0,2.0,75.0,2
5371,Old Madras Road,1425.0,2.0,94.0,3
5372,Old Madras Road,3715.0,6.0,224.5,4
5375,Old Madras Road,935.0,2.0,45.0,2
5377,Old Madras Road,1720.0,3.0,100.0,3
5378,Old Madras Road,1200.0,2.0,72.0,2
5379,Old Madras Road,1225.0,2.0,53.55,2
5380,Old Madras Road,1100.0,2.0,70.0,2
5381,Old Madras Road,2760.0,5.0,157.0,3
5382,Old Madras Road,1171.0,2.0,75.0,2
5383,Old Madras Road,935.0,2.0,45.0,2
5384,Old Madras Road,4500.0,7.0,294.0,5
5386,Old Madras Road,1065.0,2.0,47.86,2
5387,Old Madras Road,2010.0,3.0,125.0,4
5389,Old Madras Road,1480.0,2.0,84.0,3
5390,Old Madras Road,2990.0,5.0,210.0,3
5391,Old Madras Road,1210.0,2.0,74.0,2
5392,Old Madras Road,1171.0,2.0,72.0,2
5394,Old Madras Road,1480.0,3.0,95.0,3
5396,Old Madras Road,1210.0,2.0,80.0,2
5397,Old Madras Road,1859.0,3.0,121.0,3
5398,Old Madras Road,2990.0,5.0,173.0,3
5401,Old Madras Road,2300.0,3.0,142.0,3
5403,Old Madras Road,1210.0,2.0,80.0,2
5404,Old Madras Road,1210.0,2.0,77.0,2
5405,Old Madras Road,5020.0,7.0,287.0,5
5407,Old Madras Road,1330.0,2.0,74.0,2
5408,Old Madras Road,1720.0,3.0,106.0,3
5409,Old Madras Road,2640.0,5.0,150.0,3
5410,Old Madras Road,2990.0,3.0,170.0,3
5412,Old Madras Road,1171.0,2.0,73.0,2
5413,Old Madras Road,1630.0,3.0,110.0,3
5414,Old Madras Road,1165.0,2.0,52.0,2
5415,Old Madras Road,2640.0,2.0,170.0,2
5416,Old Madras Road,1165.0,2.0,51.42,2
5417,Padmanabhanagar,1020.0,2.0,63.0,2
5418,Padmanabhanagar,1176.0,2.0,62.0,2
5419,Padmanabhanagar,1258.0,2.0,115.0,2
5421,Padmanabhanagar,1100.0,2.0,65.0,2
5422,Padmanabhanagar,3400.0,3.0,210.0,4
5426,Padmanabhanagar,4500.0,4.0,360.0,3
5427,Padmanabhanagar,1200.0,2.0,60.0,2
5429,Padmanabhanagar,1000.0,1.0,90.0,2
5430,Padmanabhanagar,1067.0,2.0,52.0,2
5434,Padmanabhanagar,1100.0,2.0,60.0,2
5435,Padmanabhanagar,2051.0,3.0,180.0,3
5436,Padmanabhanagar,2051.0,3.0,170.0,3
5437,Pai Layout,1006.0,2.0,35.0,2
5438,Pai Layout,1550.0,2.0,90.0,3
5439,Pai Layout,1050.0,2.0,40.0,2
5440,Pai Layout,1400.0,2.0,67.0,3
5441,Pai Layout,1100.0,2.0,50.0,2
5442,Pai Layout,1255.0,2.0,80.0,2
5443,Pai Layout,1075.0,2.0,35.0,2
5444,Pai Layout,1400.0,2.0,57.5,2
5445,Pai Layout,1175.0,2.0,60.0,2
5446,Pai Layout,810.0,2.0,34.5,2
5447,Pai Layout,1000.0,2.0,34.0,2
5448,Pai Layout,1000.0,2.0,42.0,2
5449,Pai Layout,3800.0,6.0,175.0,6
5450,Pai Layout,1068.0,2.0,48.0,2
5451,Pai Layout,1510.0,2.0,65.0,3
5454,Panathur,1359.0,2.0,87.0,2
5455,Panathur,1438.0,2.0,100.0,2
5456,Panathur,1688.0,3.0,118.0,3
5458,Panathur,1198.0,2.0,77.0,2
5459,Panathur,1180.0,2.0,70.0,2
5460,Panathur,1546.0,3.0,99.0,3
5462,Panathur,1000.0,2.0,65.3,2
5463,Panathur,1109.0,2.0,63.0,2
5464,Panathur,1000.0,2.0,68.0,2
5465,Panathur,1255.0,2.0,79.0,2
5466,Panathur,1205.0,2.0,62.9,2
5467,Panathur,1198.0,2.0,82.0,2
5468,Panathur,1235.0,2.0,65.0,2
5469,Panathur,1210.0,2.0,80.0,2
5470,Panathur,1210.0,2.0,77.0,2
5471,Panathur,661.0,1.0,40.0,1
5472,Panathur,1210.0,2.0,78.0,2
5474,Panathur,1050.0,2.0,60.0,2
5475,Panathur,1398.0,2.0,97.0,2
5476,Panathur,1065.0,2.0,58.0,2
5477,Panathur,1007.0,2.0,64.0,2
5478,Panathur,1210.0,2.0,77.93,2
5479,Panathur,1230.0,2.0,80.0,2
5480,Panathur,980.0,2.0,57.0,2
5481,Panathur,1075.0,2.0,60.0,2
5482,Panathur,1210.0,2.0,69.0,2
5483,Panathur,1343.0,2.0,76.0,2
5484,Parappana Agrahara,1194.0,2.0,47.0,2
5485,Parappana Agrahara,1194.0,2.0,47.0,2
5486,Parappana Agrahara,1194.0,2.0,46.0,2
5487,Parappana Agrahara,1194.0,2.0,47.0,2
5488,Parappana Agrahara,1194.0,2.0,46.0,2
5489,Parappana Agrahara,1194.0,2.0,47.0,2
5490,Parappana Agrahara,1194.0,2.0,47.0,2
5491,Parappana Agrahara,1092.0,2.0,43.0,2
5492,Parappana Agrahara,1194.0,2.0,45.0,2
5493,Parappana Agrahara,1200.0,1.0,45.0,1
5494,Parappana Agrahara,1194.0,2.0,46.0,2
5495,Parappana Agrahara,1194.0,2.0,47.0,2
5496,Parappana Agrahara,1194.0,2.0,47.0,2
5497,Parappana Agrahara,1194.0,2.0,46.0,2
5498,Parappana Agrahara,1194.0,2.0,46.0,2
5499,Pattandur Agrahara,1550.0,2.0,80.0,3
5500,Pattandur Agrahara,1025.0,2.0,44.5,2
5501,Pattandur Agrahara,1247.0,2.0,59.8,2
5502,Pattandur Agrahara,900.0,2.0,42.0,2
5503,Pattandur Agrahara,1302.0,2.0,66.0,2
5504,Pattandur Agrahara,1550.0,2.0,80.0,3
5505,Pattandur Agrahara,1247.0,2.0,62.35,2
5506,Pattandur Agrahara,1350.0,2.0,68.0,2
5507,Poorna Pragna Layout,920.0,2.0,39.55,2
5510,Poorna Pragna Layout,1160.0,2.0,46.39,2
5513,Poorna Pragna Layout,965.0,2.0,48.0,2
5518,Poorna Pragna Layout,1160.0,2.0,46.39,2
5520,Poorna Pragna Layout,1160.0,2.0,46.39,2
5523,Poorna Pragna Layout,960.0,2.0,50.0,2
5525,Prithvi Layout,2028.0,4.0,162.0,4
5526,Prithvi Layout,1352.0,2.0,87.5,2
5527,Prithvi Layout,1190.0,2.0,68.0,2
5528,Prithvi Layout,1352.0,2.0,85.0,2
5529,Prithvi Layout,1352.0,2.0,75.0,2
5530,Prithvi Layout,2273.0,4.0,220.0,3
5531,Prithvi Layout,1352.0,3.0,93.0,2
5532,Prithvi Layout,2273.0,4.0,192.0,3
5533,Prithvi Layout,1352.0,2.0,72.0,2
5536,R.T. Nagar,1200.0,2.0,120.0,2
5538,R.T. Nagar,1040.0,2.0,46.0,2
5539,R.T. Nagar,1200.0,2.0,45.0,2
5540,R.T. Nagar,1235.0,2.0,65.0,2
5541,R.T. Nagar,1140.0,3.0,130.0,3
5542,R.T. Nagar,970.0,2.0,55.0,2
5543,R.T. Nagar,1560.0,3.0,125.0,3
5544,R.T. Nagar,1200.0,2.0,60.0,2
5547,R.T. Nagar,1200.0,3.0,140.0,3
5548,R.T. Nagar,1100.0,3.0,125.0,2
5549,R.T. Nagar,1150.0,2.0,72.0,2
5550,R.T. Nagar,1500.0,4.0,185.0,4
5551,R.T. Nagar,3600.0,8.0,165.0,9
5552,R.T. Nagar,1080.0,2.0,48.0,2
5553,R.T. Nagar,1325.0,2.0,52.0,2
5555,R.T. Nagar,1300.0,3.0,145.0,3
5557,R.T. Nagar,1100.0,2.0,85.0,2
5558,R.T. Nagar,1667.0,3.0,130.0,3
5559,Rachenahalli,1050.0,2.0,52.07,2
5561,Rachenahalli,1050.0,2.0,55.5,2
5563,Rachenahalli,1050.0,2.0,53.5,2
5565,Rachenahalli,1220.0,2.0,59.5,2
5566,Rachenahalli,1050.0,2.0,52.5,2
5568,Rachenahalli,1050.0,2.0,52.1,2
5569,Rachenahalli,1050.0,2.0,53.5,2
5570,Rachenahalli,1113.0,2.0,55.0,2
5571,Rachenahalli,3657.0,5.0,220.0,4
5575,Rachenahalli,680.0,1.0,32.64,1
5576,Rachenahalli,412.5,1.0,19.8,1
5577,Rachenahalli,1050.0,2.0,52.5,2
5580,Rachenahalli,690.0,1.0,39.8,1
5581,Rachenahalli,1050.0,2.0,47.25,2
5582,Rachenahalli,1050.0,2.0,55.5,2
5583,Rachenahalli,985.0,2.0,49.97,2
5584,Rachenahalli,1050.0,2.0,52.5,2
5585,Rachenahalli,1050.0,2.0,52.08,2
5587,Rachenahalli,1050.0,2.0,52.07,2
5589,Rachenahalli,1050.0,2.0,52.08,2
5590,Rachenahalli,985.0,2.0,49.97,2
5591,Rachenahalli,1856.0,3.0,106.0,3
5592,Rachenahalli,1050.0,2.0,52.5,2
5593,Rachenahalli,985.0,2.0,50.17,2
5594,Rachenahalli,2600.0,3.0,160.0,3
5597,Rachenahalli,985.0,2.0,50.17,2
5598,Rachenahalli,1050.0,2.0,52.71,2
5601,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5602,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5603,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5604,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5605,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5606,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5607,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5608,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5609,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5610,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5611,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5612,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5613,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5614,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5615,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5616,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5618,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5619,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5620,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5621,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5624,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5625,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5626,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5627,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5628,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5629,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5630,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5632,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5633,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5634,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5635,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5637,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5638,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5640,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5641,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5642,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5643,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5644,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5646,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5647,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5649,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5650,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5651,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5652,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5653,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5654,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5655,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5656,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5657,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5658,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5659,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5660,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5661,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5662,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5663,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5664,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5666,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5667,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5669,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5670,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
5671,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5672,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5673,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
5674,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
5675,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
5676,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
5678,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
5679,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5681,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
5682,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
5683,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
5684,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
5685,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
5687,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
5688,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
5689,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5690,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5692,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
5694,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5695,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
5696,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
5697,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5698,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
5699,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5700,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5703,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5704,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5705,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5706,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5707,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5708,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5709,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5711,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5712,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5713,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5714,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5716,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5718,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5719,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5720,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5721,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5722,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5723,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5724,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5725,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5726,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5727,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5729,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5730,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5731,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5732,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5733,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
5734,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
5735,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5736,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5737,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
5738,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
5739,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5740,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5741,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5742,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
5743,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5744,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5745,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5746,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
5747,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5748,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
5749,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
5750,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
5751,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5752,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5754,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
5755,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
